date,time,minutes,category,activity,member
2022-08-29,15:00,34,Software Development,Editing & IDEs,e
2022-08-29,15:00,31,Software Development,Editing & IDEs,e
2022-08-29,15:00,30,Software Development,General,e
2022-08-29,15:00,29,Social Networking,General,e
2022-08-29,15:00,29,Software Development,Editing & IDEs,e
2022-08-29,15:00,26,Shopping,General,e
2022-08-29,15:00,26,Software Development,General,e
2022-08-29,15:00,25,Uncategorized,Uncategorized,e
2022-08-29,15:00,24,Software Development,Editing & IDEs,e
2022-08-29,15:00,21,Software Development,General,e
2022-08-29,15:00,20,Social Networking,General,e
2022-08-29,15:00,19,Reference & Learning,Search,e
2022-08-29,15:00,19,Reference & Learning,Search,e
2022-08-29,15:00,18,Software Development,Editing & IDEs,e
2022-08-29,15:00,18,Software Development,General,e
2022-08-29,15:00,17,Software Development,General,e
2022-08-29,15:00,16,Utilities,General,e
2022-08-29,15:00,15,Software Development,General,e
2022-08-29,15:00,14,Communication & Scheduling,General,e
2022-08-29,15:00,13,Reference & Learning,Search,e
2022-08-29,15:00,13,Reference & Learning,Search,e
2022-08-29,15:00,13,Shopping,General,e
2022-08-29,15:00,12,Software Development,General,e
2022-08-29,15:00,12,Software Development,General,e
2022-08-29,15:00,11,Social Networking,General,e
2022-08-29,15:00,11,Utilities,General,e
2022-08-29,15:00,11,Software Development,Editing & IDEs,e
2022-08-29,15:00,11,Software Development,Editing & IDEs,e
2022-08-29,15:00,10,Utilities,General,e
2022-08-29,15:00,10,Software Development,General,e
2022-08-29,15:00,10,Reference & Learning,Search,e
2022-08-29,15:00,10,Software Development,General,e
2022-08-29,15:00,9,Software Development,Editing & IDEs,e
2022-08-29,15:00,9,Utilities,General,e
2022-08-29,15:00,9,Design & Composition,Video Editing,e
2022-08-29,15:00,8,Uncategorized,Uncategorized,e
2022-08-29,15:00,8,Utilities,Internet Utilities,e
2022-08-29,15:00,8,Software Development,General,e
2022-08-29,15:00,8,Reference & Learning,Search,e
2022-08-29,15:00,8,Reference & Learning,Search,e
2022-08-29,15:00,8,Communication & Scheduling,General,e
2022-08-29,15:00,8,Reference & Learning,Search,e
2022-08-29,15:00,7,Uncategorized,Uncategorized,e
2022-08-29,15:00,7,Software Development,Editing & IDEs,e
2022-08-29,15:00,7,Reference & Learning,General,e
2022-08-29,15:00,7,Utilities,General,e
2022-08-29,15:00,7,Software Development,Editing & IDEs,e
2022-08-29,15:00,7,Software Development,General,e
2022-08-29,15:00,7,Software Development,General,e
2022-08-29,15:00,7,Software Development,Systems Operations,e
2022-08-29,15:00,7,Reference & Learning,Search,e
2022-08-29,15:00,6,Utilities,General,e
2022-08-29,15:00,6,Uncategorized,Uncategorized,e
2022-08-29,15:00,6,Reference & Learning,Search,e
2022-08-29,15:00,6,Software Development,General,e
2022-08-29,15:00,6,Reference & Learning,Search,e
2022-08-29,15:00,6,Reference & Learning,Search,e
2022-08-29,15:00,5,Software Development,General,e
2022-08-29,15:00,5,Utilities,Browsers,e
2022-08-29,15:00,4,Shopping,General,e
2022-08-29,15:00,4,Social Networking,General,e
2022-08-29,15:00,4,Software Development,Editing & IDEs,e
2022-08-29,15:00,4,Business,General,e
2022-08-29,15:00,4,Software Development,General,e
2022-08-29,15:00,4,Software Development,General,e
2022-08-29,15:00,4,Software Development,General,e
2022-08-29,15:00,3,Software Development,Editing & IDEs,e
2022-08-29,15:00,3,Uncategorized,Uncategorized,e
2022-08-29,15:00,3,Utilities,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Reference & Learning,Search,e
2022-08-29,15:00,3,Reference & Learning,Search,e
2022-08-29,15:00,3,Software Development,General,e
2022-08-29,15:00,3,Reference & Learning,Search,e
2022-08-29,15:00,3,Utilities,Browsers,e
2022-08-29,15:00,2,Uncategorized,Uncategorized,e
2022-08-29,15:00,2,Software Development,General,e
2022-08-29,15:00,2,Communication & Scheduling,General,e
2022-08-29,16:00,474,Other Work,Communications,e
2022-08-29,16:00,272,Software Development,Editing & IDEs,e
2022-08-29,16:00,213,Software Development,Editing & IDEs,e
2022-08-29,16:00,175,Software Development,Editing & IDEs,e
2022-08-29,16:00,170,Software Development,Editing & IDEs,e
2022-08-29,16:00,152,Software Development,Editing & IDEs,e
2022-08-29,16:00,124,Software Development,General,e
2022-08-29,16:00,122,Software Development,Editing & IDEs,e
2022-08-29,16:00,98,Other Work,Communications,e
2022-08-29,16:00,98,Software Development,Editing & IDEs,e
2022-08-29,16:00,94,Uncategorized,Uncategorized,e
2022-08-29,16:00,87,Software Development,General,e
2022-08-29,16:00,87,Software Development,General,e
2022-08-29,16:00,86,Software Development,Editing & IDEs,e
2022-08-29,16:00,76,Software Development,Editing & IDEs,e
2022-08-29,16:00,66,Software Development,Editing & IDEs,e
2022-08-29,16:00,59,Software Development,General,e
2022-08-29,16:00,54,Other Work,Communications,e
2022-08-29,16:00,53,Uncategorized,Uncategorized,e
2022-08-29,16:00,53,Software Development,Editing & IDEs,e
2022-08-29,16:00,52,Software Development,Editing & IDEs,e
2022-08-29,16:00,46,Software Development,General,e
2022-08-29,16:00,45,Software Development,Editing & IDEs,e
2022-08-29,16:00,42,Other Work,Communications,e
2022-08-29,16:00,41,Software Development,General,e
2022-08-29,16:00,39,Software Development,General,e
2022-08-29,16:00,37,Software Development,Editing & IDEs,e
2022-08-29,16:00,36,Social Networking,General,e
2022-08-29,16:00,34,Communication & Scheduling,General,e
2022-08-29,16:00,27,Software Development,Editing & IDEs,e
2022-08-29,16:00,26,Utilities,General,e
2022-08-29,16:00,26,Software Development,General,e
2022-08-29,16:00,24,Uncategorized,Uncategorized,e
2022-08-29,16:00,20,Software Development,Editing & IDEs,e
2022-08-29,16:00,18,Software Development,Editing & IDEs,e
2022-08-29,16:00,17,Software Development,Editing & IDEs,e
2022-08-29,16:00,16,Reference & Learning,Search,e
2022-08-29,16:00,15,Software Development,General,e
2022-08-29,16:00,14,Software Development,Editing & IDEs,e
2022-08-29,16:00,14,Communication & Scheduling,Email,e
2022-08-29,16:00,13,Utilities,Browsers,e
2022-08-29,16:00,13,Utilities,General,e
2022-08-29,16:00,12,Uncategorized,Uncategorized,e
2022-08-29,16:00,12,Software Development,Editing & IDEs,e
2022-08-29,16:00,11,Reference & Learning,Search,e
2022-08-29,16:00,11,Uncategorized,Uncategorized,e
2022-08-29,16:00,11,Software Development,General,e
2022-08-29,16:00,11,Software Development,Editing & IDEs,e
2022-08-29,16:00,10,Uncategorized,Uncategorized,e
2022-08-29,16:00,9,Software Development,General,e
2022-08-29,16:00,9,Software Development,Editing & IDEs,e
2022-08-29,16:00,9,Software Development,Editing & IDEs,e
2022-08-29,16:00,9,Utilities,General,e
2022-08-29,16:00,9,Utilities,General,e
2022-08-29,16:00,8,Software Development,Editing & IDEs,e
2022-08-29,16:00,8,Software Development,General,e
2022-08-29,16:00,8,Social Networking,General,e
2022-08-29,16:00,7,Software Development,Editing & IDEs,e
2022-08-29,16:00,7,Uncategorized,Uncategorized,e
2022-08-29,16:00,7,Social Networking,General,e
2022-08-29,16:00,7,Communication & Scheduling,General,e
2022-08-29,16:00,6,Software Development,General,e
2022-08-29,16:00,6,Uncategorized,Uncategorized,e
2022-08-29,16:00,6,Software Development,General,e
2022-08-29,16:00,6,Software Development,General,e
2022-08-29,16:00,6,Software Development,Editing & IDEs,e
2022-08-29,16:00,6,Software Development,Editing & IDEs,e
2022-08-29,16:00,6,Communication & Scheduling,General,e
2022-08-29,16:00,4,Software Development,Editing & IDEs,e
2022-08-29,16:00,4,Software Development,General,e
2022-08-29,16:00,4,Social Networking,General,e
2022-08-29,16:00,4,Entertainment,Music,e
2022-08-29,16:00,3,Software Development,Editing & IDEs,e
2022-08-29,16:00,3,Social Networking,General,e
2022-08-29,16:00,3,Other Work,Communications,e
2022-08-29,16:00,3,Software Development,Editing & IDEs,e
2022-08-29,16:00,3,Uncategorized,Uncategorized,e
2022-08-29,16:00,3,Software Development,General,e
2022-08-29,16:00,3,Software Development,General,e
2022-08-29,16:00,3,Software Development,Editing & IDEs,e
2022-08-29,16:00,3,Software Development,General,e
2022-08-29,16:00,3,Software Development,General,e
2022-08-29,16:00,3,Software Development,Editing & IDEs,e
2022-08-29,16:00,3,Utilities,Browsers,e
2022-08-29,16:00,3,Communication & Scheduling,Instant Message,e
2022-08-29,16:00,3,Social Networking,General,e
2022-08-29,16:00,3,Reference & Learning,Search,e
2022-08-29,16:00,3,Software Development,Editing & IDEs,e
2022-08-29,16:00,3,Social Networking,General,e
2022-08-29,16:00,3,Software Development,Editing & IDEs,e
2022-08-29,16:00,3,Reference & Learning,Search,e
2022-08-29,16:00,2,Software Development,Editing & IDEs,e
2022-08-29,16:00,2,Communication & Scheduling,General,e
2022-08-29,17:00,477,Software Development,General,e
2022-08-29,17:00,453,Software Development,Editing & IDEs,e
2022-08-29,17:00,404,Uncategorized,Uncategorized,e
2022-08-29,17:00,325,Software Development,General,e
2022-08-29,17:00,287,Software Development,Editing & IDEs,e
2022-08-29,17:00,236,Communication & Scheduling,Meetings,e
2022-08-29,17:00,167,Software Development,Editing & IDEs,e
2022-08-29,17:00,141,Communication & Scheduling,General,e
2022-08-29,17:00,116,Software Development,Editing & IDEs,e
2022-08-29,17:00,94,Utilities,General,e
2022-08-29,17:00,76,Software Development,Editing & IDEs,e
2022-08-29,17:00,73,Software Development,Editing & IDEs,e
2022-08-29,17:00,56,Other Work,Communications,e
2022-08-29,17:00,46,Software Development,General,e
2022-08-29,17:00,40,Other Work,Communications,e
2022-08-29,17:00,38,Uncategorized,Uncategorized,e
2022-08-29,17:00,34,Other Work,Communications,e
2022-08-29,17:00,33,Software Development,Editing & IDEs,e
2022-08-29,17:00,30,Utilities,Browsers,e
2022-08-29,17:00,30,Other Work,Communications,e
2022-08-29,17:00,28,Software Development,Editing & IDEs,e
2022-08-29,17:00,22,Utilities,General,e
2022-08-29,17:00,20,Uncategorized,Uncategorized,e
2022-08-29,17:00,19,Software Development,Editing & IDEs,e
2022-08-29,17:00,17,Social Networking,General,e
2022-08-29,17:00,15,Other Work,Communications,e
2022-08-29,17:00,14,Other Work,Communications,e
2022-08-29,17:00,14,Software Development,General,e
2022-08-29,17:00,13,Software Development,Editing & IDEs,e
2022-08-29,17:00,12,Utilities,Browsers,e
2022-08-29,17:00,12,Software Development,General,e
2022-08-29,17:00,11,Uncategorized,Uncategorized,e
2022-08-29,17:00,11,Software Development,Editing & IDEs,e
2022-08-29,17:00,10,Other Work,Communications,e
2022-08-29,17:00,10,Social Networking,General,e
2022-08-29,17:00,8,Software Development,Editing & IDEs,e
2022-08-29,17:00,8,Utilities,General,e
2022-08-29,17:00,8,Communication & Scheduling,Calendars,e
2022-08-29,17:00,7,Other Work,Communications,e
2022-08-29,17:00,7,Software Development,General,e
2022-08-29,17:00,7,Uncategorized,Uncategorized,e
2022-08-29,17:00,7,Uncategorized,Uncategorized,e
2022-08-29,17:00,6,Utilities,Browsers,e
2022-08-29,17:00,6,Software Development,Editing & IDEs,e
2022-08-29,17:00,5,Software Development,Editing & IDEs,e
2022-08-29,17:00,5,Software Development,General,e
2022-08-29,17:00,5,Design & Composition,Writing,e
2022-08-29,17:00,5,Communication & Scheduling,Meetings,e
2022-08-29,17:00,5,Communication & Scheduling,Meetings,e
2022-08-29,17:00,5,Communication & Scheduling,Meetings,e
2022-08-29,17:00,4,Communication & Scheduling,Instant Message,e
2022-08-29,17:00,4,Reference & Learning,Search,e
2022-08-29,17:00,4,Software Development,General,e
2022-08-29,17:00,4,Communication & Scheduling,Meetings,e
2022-08-29,17:00,3,Uncategorized,Uncategorized,e
2022-08-29,17:00,3,Software Development,General,e
2022-08-29,17:00,3,Uncategorized,Uncategorized,e
2022-08-29,17:00,3,Software Development,Editing & IDEs,e
2022-08-29,17:00,3,Software Development,Editing & IDEs,e
2022-08-29,17:00,3,Communication & Scheduling,Meetings,e
2022-08-29,17:00,3,Uncategorized,Uncategorized,e
2022-08-29,17:00,3,Software Development,Editing & IDEs,e
2022-08-29,17:00,2,Software Development,Editing & IDEs,e
2022-08-29,18:00,723,Software Development,General,e
2022-08-29,18:00,555,Software Development,General,e
2022-08-29,18:00,511,Software Development,Editing & IDEs,e
2022-08-29,18:00,282,Software Development,Editing & IDEs,e
2022-08-29,18:00,236,Software Development,Editing & IDEs,e
2022-08-29,18:00,158,Software Development,General,e
2022-08-29,18:00,149,Software Development,Editing & IDEs,e
2022-08-29,18:00,109,Other Work,Communications,e
2022-08-29,18:00,72,Communication & Scheduling,General,e
2022-08-29,18:00,62,Software Development,Editing & IDEs,e
2022-08-29,18:00,48,Social Networking,General,e
2022-08-29,18:00,46,Software Development,Editing & IDEs,e
2022-08-29,18:00,39,Software Development,Editing & IDEs,e
2022-08-29,18:00,38,Software Development,Editing & IDEs,e
2022-08-29,18:00,30,Software Development,Editing & IDEs,e
2022-08-29,18:00,28,Software Development,General,e
2022-08-29,18:00,27,Entertainment,Music,e
2022-08-29,18:00,26,Software Development,Editing & IDEs,e
2022-08-29,18:00,25,Uncategorized,Uncategorized,e
2022-08-29,18:00,24,Communication & Scheduling,Instant Message,e
2022-08-29,18:00,23,Software Development,General,e
2022-08-29,18:00,21,Software Development,Editing & IDEs,e
2022-08-29,18:00,21,Utilities,Browsers,e
2022-08-29,18:00,20,Uncategorized,Uncategorized,e
2022-08-29,18:00,19,Software Development,Editing & IDEs,e
2022-08-29,18:00,18,Software Development,Editing & IDEs,e
2022-08-29,18:00,16,Utilities,Browsers,e
2022-08-29,18:00,15,Other Work,Communications,e
2022-08-29,18:00,14,Utilities,General,e
2022-08-29,18:00,14,Utilities,General,e
2022-08-29,18:00,13,Software Development,Editing & IDEs,e
2022-08-29,18:00,10,Software Development,Editing & IDEs,e
2022-08-29,18:00,9,Reference & Learning,Search,e
2022-08-29,18:00,9,Reference & Learning,Search,e
2022-08-29,18:00,9,Software Development,General,e
2022-08-29,18:00,9,Software Development,Editing & IDEs,e
2022-08-29,18:00,9,Uncategorized,Uncategorized,e
2022-08-29,18:00,8,Other Work,Communications,e
2022-08-29,18:00,8,Uncategorized,Uncategorized,e
2022-08-29,18:00,7,Software Development,General,e
2022-08-29,18:00,6,Uncategorized,Uncategorized,e
2022-08-29,18:00,5,Software Development,General,e
2022-08-29,18:00,5,Software Development,General,e
2022-08-29,18:00,5,Software Development,Editing & IDEs,e
2022-08-29,18:00,4,Other Work,Communications,e
2022-08-29,18:00,4,Utilities,Browsers,e
2022-08-29,18:00,4,Software Development,Editing & IDEs,e
2022-08-29,18:00,3,Software Development,Editing & IDEs,e
2022-08-29,18:00,3,Other Work,Communications,e
2022-08-29,18:00,3,Social Networking,General,e
2022-08-29,18:00,3,Social Networking,General,e
2022-08-29,18:00,3,Social Networking,General,e
2022-08-29,18:00,3,Software Development,General,e
2022-08-29,18:00,3,Software Development,General,e
2022-08-29,18:00,3,Utilities,Internet Utilities,e
2022-08-29,18:00,3,Utilities,General,e
2022-08-29,18:00,3,Utilities,General,e
2022-08-29,18:00,3,Utilities,General,e
2022-08-29,19:00,1371,Communication & Scheduling,Instant Message,e
2022-08-29,19:00,706,Business,General,e
2022-08-29,19:00,501,Entertainment,Video,e
2022-08-29,19:00,164,Communication & Scheduling,Email,e
2022-08-29,19:00,79,Business,General,e
2022-08-29,19:00,69,Software Development,Editing & IDEs,e
2022-08-29,19:00,56,Business,Intelligence,e
2022-08-29,19:00,51,Business,Intelligence,e
2022-08-29,19:00,47,Utilities,General,e
2022-08-29,19:00,45,Utilities,General,e
2022-08-29,19:00,44,Software Development,General,e
2022-08-29,19:00,40,Software Development,Editing & IDEs,e
2022-08-29,19:00,39,Business,Intelligence,e
2022-08-29,19:00,34,Uncategorized,Uncategorized,e
2022-08-29,19:00,34,Other Work,Communications,e
2022-08-29,19:00,32,Business,Intelligence,e
2022-08-29,19:00,22,Utilities,Browsers,e
2022-08-29,19:00,20,Uncategorized,Uncategorized,e
2022-08-29,19:00,20,Business,Intelligence,e
2022-08-29,19:00,17,Utilities,General,e
2022-08-29,19:00,16,Other Work,Communications,e
2022-08-29,19:00,15,Software Development,Editing & IDEs,e
2022-08-29,19:00,13,Entertainment,Video,e
2022-08-29,19:00,7,Business,Intelligence,e
2022-08-29,19:00,7,Business,General,e
2022-08-29,19:00,6,Business,General,e
2022-08-29,19:00,5,Business,Intelligence,e
2022-08-29,19:00,5,Business,Intelligence,e
2022-08-29,19:00,5,Reference & Learning,Search,e
2022-08-29,19:00,4,Entertainment,Video,e
2022-08-29,19:00,4,Uncategorized,Uncategorized,e
2022-08-29,19:00,4,Business,Intelligence,e
2022-08-29,19:00,4,Other Work,Communications,e
2022-08-29,19:00,4,Utilities,General,e
2022-08-29,19:00,4,Entertainment,Video,e
2022-08-29,19:00,4,Entertainment,Video,e
2022-08-29,19:00,4,Entertainment,Video,e
2022-08-29,19:00,4,Entertainment,Video,e
2022-08-29,19:00,3,Business,Intelligence,e
2022-08-29,19:00,3,Business,Intelligence,e
2022-08-29,19:00,3,Business,General,e
2022-08-29,19:00,3,Utilities,General,e
2022-08-29,19:00,3,Utilities,Browsers,e
2022-08-29,19:00,3,Utilities,General,e
2022-08-29,19:00,3,Utilities,General,e
2022-08-29,19:00,2,Utilities,General,e
2022-08-29,19:00,2,Other Work,Communications,e
2022-08-29,19:00,2,Utilities,General,e
2022-08-29,20:00,891,Entertainment,Video,e
2022-08-29,20:00,413,Communication & Scheduling,Email,e
2022-08-29,20:00,193,Software Development,General,e
2022-08-29,20:00,174,Entertainment,Video,e
2022-08-29,20:00,170,Entertainment,Video,e
2022-08-29,20:00,162,Software Development,General,e
2022-08-29,20:00,152,Software Development,General,e
2022-08-29,20:00,119,Entertainment,Video,e
2022-08-29,20:00,115,Uncategorized,Uncategorized,e
2022-08-29,20:00,102,Entertainment,Video,e
2022-08-29,20:00,77,Software Development,General,e
2022-08-29,20:00,76,Software Development,General,e
2022-08-29,20:00,72,Uncategorized,Uncategorized,e
2022-08-29,20:00,72,Software Development,Editing & IDEs,e
2022-08-29,20:00,69,Other Work,Communications,e
